1: Concept_name
1879: Inguinal_lymph_node
1880: Lymph_node_of_lower_limb
1881: Inguinal_part_of_abdomen
1882: Inner_cell_mass
1883: Inner_membrane_of_mitochondrion
1884: Membrane_of_mitochondrion
1885: Membrane_layer_of_organelle
1886: Inner_nuclear_membrane
1887: Inner_part_of_external_acoustic_tube
1888: Subdivision_of_external_acoustic_tube
1889: Inner_phalangeal_cell_of_cochlea
1890: Phalangeal_cell_of_cochlea
1891: Insula
1892: Insulin
1893: Integrin
1894: Integument
1895: Integument_of_limb
1896: Integument_of_principal_body_part
1897: Subdivision_of_integument
1898: Integumentary_system
1899: Interatrial_septum
1900: Intercalated_cell_of_collecting_duct_of_renal_tubule
1901: Intercalated_disc
1902: Intercalated_duct_of_pancreas
1903: Intercarpal_joint
1904: Intercellular_matrix
1905: Intercostal_nerve
1906: Interdigitating_dendritic_cell
1907: Interleukin
1908: Interleukin_1
1909: Interleukin_10
1910: Interleukin_12
1911: Interleukin_12A
1912: Interleukin_12B
1913: Interleukin_13
1914: Interleukin_15
1915: Interleukin_17
1916: Interleukin_18
1917: Interleukin_2
1918: Interleukin_3
1919: Interleukin_4
1920: Interleukin_5
1921: Interleukin_6
1922: Interleukin_7
1923: Interleukin_8
1924: Interleukin_9
1925: Interlobular_bile_duct
1926: Intrahepatic_bile_duct
1927: Intermediate
1928: Intermediate_postvertebral_muscle
1929: Intermediate_trophoblast_cell
1930: Trophoblast_cell
1931: Intermembranous_space_of_mitochondrion
1932: Internal
1933: Internal_anal_sphincter
1934: Region_of_wall_of_anal_canal
1935: Internal_capsule
1936: Internal_carotid_artery
1937: Internal_carotid_nerve_plexus
1938: Internal_cerebral_vein
1939: Tributary_of_great_cerebral_vein
1940: Internal_ear
1941: Internal_granular_layer_of_cerebral_cortex
1942: Internal_iliac_artery
1943: Internal_iliac_vein
1944: Internal_intercostal_muscle
1945: Internal_jugular_vein
1946: Internal_pyramidal_layer_of_cerebral_cortex
1947: Internal_thoracic_artery
1948: Internal_thoracic_vein
1949: Interneuron
1950: Multipolar_neuron
1951: Interphalangeal_joint
1952: Interphalangeal_joint_of_finger
1953: Interphalangeal_joint_of_toe
1954: Interphase_chromosome
1955: Interstitial_cell
1956: Interstitial_cell_of_Cajal
1957: Interstitial_cell_of_Leydig
1958: Interstitial_cell_of_ovary
1959: Interstitial_cell_of_pineal_gland
1960: Interventricular_foramen
1961: Interventricular_septum
1962: Intervertebral_disk
1963: Intervertebral_symphysis
1964: Symphysis
1965: Intestinal_epithelium
1966: Intestinal_mucosa
1967: Intestinal_secretion
1968: Intestine
1969: Intra_ocular_part_of_optic_nerve
1970: Zone_of_optic_nerve
1971: Zone_of_nerve
1972: Intralaminar_nuclear_group_of_thalamus
1973: Nucleus_of_thalamus
1974: Intramural_nerve_plexus
1975: Intraparietal_sulcus
1976: Intrapulmonary_bronchus
1977: Intrinsic_ligament_of_larynx
1978: Intron
1979: Iris
1980: Ischiocavernosus
1981: Ischium
1982: Islet_cell
1983: Isoleucine
1984: Isthmus_of_hair_follicle
1985: Isthmus_of_thyroid_gland
1986: Zone_of_thyroid_gland
1987: Jaw
1988: Jejunum
1989: Jugular_foramen
1990: Juxtaglomerular_cell
1991: Smooth_muscle_cell
1992: Juxtaglomerular_complex
1993: Tissue_cluster
1994: Keratan_sulfate
1995: Keratin_filament
1996: Keratinized_cell_of_epidermis
1997: Keratinized_squamous_cell_of_esophagus
1998: Kidney
1999: Kinocilium
2000: Knee_joint
2001: L_selectin
2002: Labial_part_of_mouth
2003: Labial_salivary_gland
2004: Labium_majus
2005: Labium_minus
2006: Labyrinthine_artery
2007: Lacrimal_apparatus
2008: Lacrimal_artery
2009: Lacrimal_bone
2010: Lacrimal_canaliculus
2011: Segment_of_lacrimal_duct
2012: Lacrimal_gland
2013: Lacrimal_nerve
2014: Lacrimal_sac
2015: Lactiferous_duct
2016: Segment_of_lactiferous_gland
2017: Lactiferous_terminal_ductal_lobular_unit
2018: Lamellar_bone
2019: Lamina_densa
2020: Lamina_lucida
2021: Lamina_propria
2022: Lamina_propria_of_bronchus
2023: Laminin
2024: Langerhans_cell
2025: Large_intestine
2026: Laryngeal_saccule
2027: Subdivision_of_supraglottic_part_of_larynx
2028: Laryngeal_ventricle
2029: Laryngopharynx
2030: Larynx
2031: Late_endosome
2032: Lateral
2033: Lateral_aperture_of_fourth_ventricle
2034: Lateral_cerebellomedullary_cistern
2035: Lateral_corticospinal_tract
2036: Lateral_frontobasal_artery
2037: Lateral_geniculate_body
2038: Lateral_lobe_of_prostate
2039: Lobe_of_prostate
2040: Lateral_meniscus
2041: Lateral_occipital_sulcus
2042: Lateral_posterior_nucleus
2043: Lateral_rectus
2044: Lateral_sulcus
2045: Lateral_thoracic_artery
2046: Lateral_thyrohyoid_ligament
2047: Thyrohyoid_ligament
2048: Lateral_ventricle
2049: Lateral_vestibular_nucleus
2050: Lateral_wall_of_nasopharynx
2051: Subdivision_of_nasopharynx
2052: Lateral_wall_of_oropharynx
2053: Subdivision_of_oropharynx
2054: Latissimus_dorsi
2055: Superficial_extrinsic_muscle_of_shoulder
2056: Layer_of_dura_mater
2057: Leaf_of_cardiac_valve
2058: Leaflet_of_tricuspid_valve
2059: Left
2060: Left_adrenal_gland
2061: Left_atrium
2062: Left_brachiocephalic_vein
2063: Left_cerebral_hemisphere
2064: Left_colic_flexure
2065: Left_common_carotid_artery
2066: Left_common_iliac_artery
2067: Left_coronary_artery
2068: Left_gastric_vein
2069: Left_hepatic_duct
2070: Left_hypochondrium
2071: Left_inguinal_part_of_abdomen
2072: Left_kidney
2073: Left_lobe_of_liver
2074: Lobe_of_liver
2075: Left_lobe_of_thyroid_gland
2076: Lobe_of_thyroid_gland
2077: Left_lower_first_secondary_molar_tooth
2078: Lower_first_secondary_molar_tooth
2079: Lower_secondary_molar_tooth
2080: Secondary_molar_tooth
2081: Molar_tooth
2082: Left_lung
2083: Lung
2084: Left_main_bronchus
2085: Main_bronchus
2086: Left_mammary_gland
2087: Set_of_lactiferous_glands
2088: Left_ovary
2089: Ovary
2090: Left_renal_artery
2091: Renal_artery
2092: Left_renal_vein
2093: Renal_vein
2094: Left_subclavian_artery
2095: Subclavian_artery
2096: Left_subcostal_vein
2097: Subcostal_vein
2098: Left_suprarenal_vein
2099: Suprarenal_vein
2100: Left_testicular_artery
2101: Testicular_artery
2102: Left_testis
2103: Testis
2104: Left_ureter
2105: Ureter
2106: Left_uterine_tube
2107: Uterine_tube
2108: Left_ventricle
2109: Leg
2110: Lens
2111: Lentiform_nucleus
2112: Leptomeninx
2113: Lesser_curvature_of_stomach
2114: Lesser_omentum
2115: Lesser_trochanter
2116: Lesser_tubercle_of_humerus
2117: Leucine
2118: Levator_ani
2119: Muscle_of_pelvis
2120: Levator_labii_superioris
2121: Levator_palpebrae_superioris
2122: Ligament
2123: Ligament_of_intervertebral_syndesmosis
2124: Ligament_of_liver
2125: Ligamentum_flavum
2126: Ligamentum_teres_of_liver
2127: Transformed_vein
2128: Vestigial_embryonic_structure
2129: Limb
2130: Limb_girdle
2131: Line
2132: Lingual_artery
2133: Lingual_salivary_gland
2134: Lingual_tonsil
2135: Tonsil
2136: Naso_pharyngeal_lymphoid_tissue
2137: Lingula_of_left_lung
2138: Linker_DNA
2139: Lip
2140: Lipid
2141: Lipid_bilayer_of_plasma_membrane
2142: Lipid_droplet
2143: Lipoblast
2144: Liver
2145: Liver_cell
2146: Liver_parenchyma
2147: Parenchyma
2148: Lobar_bronchus
2149: Lobe_of_lung
2150: Lobule_of_pinna
2151: Lobule_of_thymus
2152: Long_insular_gyrus
2153: Longissimus
2154: Longissimus_capitis
2155: Longissimus_cervicis
2156: Longissimus_thoracis
2157: Longitudinal
2158: Longitudinal_duct_of_epoophoron
2159: Longitudinal_fissure
2160: Longus_capitis
2161: Prevertebral_muscle
2162: Longus_colli
2163: Loop_of_Henle
2164: Low_density_lipoprotein
2165: Lower_eyelid
2166: Lower_gastrointestinal_tract
2167: Lower_jaw
2168: Lower_limb
2169: Lower_lobe_of_left_lung
2170: Lower_lobe_of_lung
2171: Lower_lobe_of_right_lung
2172: Lower_segment_of_hair_follicle
2173: Lower_uterine_segment
2174: Lumbar_artery
2175: Lumbar_nerve
2176: Lumbar_nerve_plexus
2177: Subdivision_of_lumbosacral_nerve_plexus
2178: Subdivision_of_limb_nerve_plexus
2179: Lumbar_vertebral_column
2180: Lumbosacral_nerve_plexus
2181: Luminal
2182: Lunate
2183: Proximal_carpal_bone
2184: Lunate_sulcus
2185: Lung_parenchyma
2186: Luteinizing_hormone
2187: Luteotropin_releasing_factor
2188: Lutropin
2189: Lymph
2190: Lymph_node_of_neck
2191: Lymphatic_capillary
2192: Lymphatic_system
2193: Subdivision_of_lymphoid_system
2194: Lymphatic_trunk
2195: Lymphoid_nodule_of_spleen
2196: Primary_nodular_lymphoid_tissue
2197: Nodular_lymphoid_tissue
2198: Lymphokine
2199: Lymphokine_activated_natural_killer_cell
2200: Natural_killer_cell
2201: Lysine
2202: Lysosome
2203: Macula_densa
2204: Macula_lutea
2205: Macula_of_saccule_of_membranous_labyrinth
2206: Subdivision_of_saccule_of_membranous_labyrinth
2207: Macula_of_utricle_of_membranous_labyrinth
2208: Subdivision_of_utricle_of_membranous_labyrinth
2209: Main_submandibular_duct
2210: Submandibular_duct
2211: Segment_of_submandibular_gland
2212: Major_histocompatibility_complex_gene
2213: Major_salivary_gland
2214: Male_breast
2215: Male_genital_system
2216: Male_urethra
2217: Malleus
2218: Mammillary_body
2219: Mammotroph
2220: Mammotropin
2221: Mandible
2222: Mandibular_nerve
2223: Mannose
2224: Masseter
2225: Masticatory_muscle
2226: Masseteric_artery
2227: Masseteric_vein
2228: Mast_cell
2229: Mastoid_process
2230: Mature_sperm_cell
2231: Sperm_cell
2232: Maxilla
2233: Maxillary_artery
2234: Maxillary_sinus
2235: Paranasal_sinus
2236: Maxillary_vein
2237: Mechanoreceptor
2238: Medial
2239: Medial_circumflex_femoral_artery
2240: Subdivision_of_deep_femoral_artery
2241: Medial_forebrain_bundle
2242: Medial_frontobasal_artery
2243: Medial_geniculate_body
2244: Medial_meniscus
2245: Medial_nuclear_group_of_thalamus
2246: Medial_plantar_artery
2247: Subdivision_of_posterior_tibial_artery
2248: Medial_rectus
2249: Medial_tarsal_artery
2250: Subdivision_of_anterior_tibial_artery
2251: Medial_vestibular_nucleus
2252: Median_aperture_of_fourth_ventricle
2253: Median_artery
2254: Median_lobe_of_prostate
2255: Median_nerve
2256: Median_thyrohyoid_ligament
2257: Mediastinum
2258: Subdivision_of_thoracic_compartment
2259: Medulla_oblongata
2260: Segment_of_hindbrain
2261: Medulla_of_thymus
2262: Megakaryoblast
2263: Thrombocytopoietic_cell
2264: Megakaryocyte
2265: Melanin
2266: Melanocyte
2267: Melatonin
2268: Membrane
2269: Membrane_protein_of_cell
2270: Membrane_protein_of_mitochondrion
2271: Membranous_labyrinth
2272: Membranous_urethra
2273: Segment_of_male_urethra
2274: Meningeal_branch_of_ascending_pharyngeal_artery
2275: Meningeal_dura
2276: Meningothelial_cell
2277: Mental_artery
2278: Merkel_cell
2279: Mesangial_cell
2280: Mesangium
2281: Mesenchymal_cell
2282: Meshwork_forming_collagen
2283: Non_fibrillar_collagen
2284: Mesoderm
2285: Mesodermal_cell
2286: Mesonephros
2287: Mesothelial_cell
2288: Mesothelial_cell_of_peritoneum
2289: Mesothelial_cell_of_pleura
2290: Mesothelium
2291: Messenger_ribonucleic_acid
2292: Ribonucleic_Acid
2293: Metacarpal_bone
2294: Metacarpophalangeal_joint
2295: Metamyelocyte
2296: Metanephros
2297: Metaphysis
2298: Metatarsal_bone
2299: Metatarsophalangeal_joint
2300: Metathalamus
2301: Methionine
2302: Microglial_cell
2303: Microtubule
2304: Organelle_tubule
2305: Microtubule_triplet
2306: Midbrain
2307: Midbrain_tectum
2308: Middle
2309: Middle_cardiac_vein
2310: Middle_cerebral_artery
2311: Middle_colic_artery
2312: Middle_cranial_fossa
2313: Middle_ear
2314: Middle_frontal_gyrus
2315: Middle_lobe_of_lung
2316: Middle_mediastinum
2317: Middle_part_of_external_acoustic_tube
2318: Middle_phalanx_of_finger
2319: Middle_rectal_artery
2320: Middle_temporal_gyrus
2321: Midgut
2322: Minus_end_of_actin_filament
2323: Region_of_actin_filament
2324: Minus_end_of_microtubule
2325: Region_of_microtubule
2326: Region_of_wall_of_organelle
2327: Mitochondrial_crista
2328: Mitochondrial_deoxyribonucleic_acid
2329: Mitochondrial_matrix
2330: Mitochondrial_ribonucleic_acid
2331: Mitochondrion
2332: Mitotic_chromosome
2333: Mitral_valve
2334: Monoblast
2335: Monopoietic_cell
2336: Monocyte
2337: Monocyte_chemoattractant_protein_3
2338: Mononuclear_phagocyte_system
2339: Set_of_cells
2340: Mons_pubis
2341: Subdivision_of_pelvis
2342: Mucoid_tissue
2343: Mucosa
2344: Mucosa_of_anal_canal
2345: Mucosa_of_esophagus
2346: Mucosa_of_labial_part_of_mouth
2347: Mucosa_of_large_intestine
2348: Mucosa_of_larynx
2349: Mucosa_of_lower_lip
2350: Mucosa_of_small_intestine
2351: Mucosa_of_stomach
2352: Mucosa_of_upper_lip
2353: Mucosa_of_urinary_bladder
2354: Mucus
2355: Muscle
2356: Muscle_layer
2357: Muscle_layer_of_esophagus
2358: Muscle_layer_of_organ
2359: Muscle_layer_of_large_intestine
2360: Muscle_layer_of_small_intestine
2361: Muscle_of_abdomen
2362: Muscle_of_anterior_abdominal_wall
2363: Muscle_of_anterior_compartment_of_thigh
2364: Muscle_of_auditory_ossicles
2365: Muscle_of_head_proper
2366: Muscle_of_palate
2367: Muscle_of_pelvic_diaphragm
2368: Muscle_of_posterior_compartment_of_arm
2369: Muscle_spindle
2370: Proprioceptor
2371: Muscular_layer_of_bladder
2372: Muscular_layer_of_pharynx
2373: Muscularis_mucosae
2374: Smooth_muscle_tissue
2375: Muscularis_mucosae_of_esophagus
2376: Muscularis_mucosae_of_large_intestine
2377: Muscularis_mucosae_of_small_intestine
2378: Muscularis_mucosae_of_stomach
2379: Musculature_of_anterior_abdominal_wall
2380: Musculature_of_subdivision_of_trunk
2381: Musculature_of_face
2382: Musculature_of_neck
2383: Musculature_of_perineum
2384: Musculature_of_subdivision_of_face
2385: Musculature_of_subdivision_of_free_lower_limb
2386: Musculature_of_subdivision_of_lower_limb
2387: Musculoskeletal_system
2388: Myelin
2389: Myelin_sheath
2390: Myelinated_nerve_fiber
2391: Nerve_fiber
2392: Myeloblast
2393: Myelocyte
2394: Myeloid_stem_cell
2395: Myenteric_nerve_plexus
2396: Mylohyoid
2397: Myo_inositol
2398: Myoblast
2399: Myocardium
2400: Myoepithelial_cell
2401: Myofilament
2402: Myometrium
2403: Myosin_myofilament
2404: Myristic_acid
2405: N_acetylneuraminic_acid
2406: N_cadherin
2407: Nail
2408: Nail_of_finger
2409: Nail_of_toe
2410: Nasal_bone
2411: Nasal_cartilage
2412: Nasal_cavity
2413: Nasal_concha
2414: Zone_of_ethmoidal_labyrinth
2415: Zone_of_ethmoid
2416: Zone_of_irregular_bone
2417: Nasal_mucus
2418: Nasal_muscle
2419: Nasal_septum
2420: Nasolacrimal_duct
2421: Nasopharynx
2422: Navicular_bone_of_foot
2423: Neck
2424: Neck_of_femur
2425: Neck_of_gallbladder
2426: Neck_of_tooth
2427: Neck_of_urinary_bladder
2428: Nephrogenic_cord
2429: Nephron
2430: Nerve_trunk
2431: Nervous_system
2432: Neural_cell_adhesion_molecule
2433: Neural_crest
2434: Neural_crest_cell
2435: Neural_stem_cell
2436: Neuraxis
2437: Neurilemma
2438: Portion_of_neural_tissue
2439: Neuro_endocrine_system
2440: Subdivision_of_endocrine_system
2441: Neuroblast
2442: Neuroendocrine_cell
2443: Neurofilament
2444: Neurohypophysis
2445: Neuropil
2446: Neurotendinous_ending
2447: Neutrophil
2448: Ninth_thoracic_vertebra
2449: Nipple
2450: Nissl_body
2451: Nitrergic_neuron
2452: Node_of_Ranvier
2453: Unmyelinated_segment_of_axon
2454: Zone_of_axon
2455: Zone_of_cell_appendage
2456: Norepinephrine
2457: Nose
2458: Notochord
2459: Nuclear_inclusion
2460: Nuclear_lamin
2461: Nuclear_lamina
2462: Nuclear_matrix
2463: Nuclear_membrane
2464: Nuclear_pore
2465: Nuclear_pore_complex
2466: Nucleolus
2467: Nucleoplasm
2468: Nucleoporin
2469: Nucleosome
2470: Nucleotide
2471: Nucleus_accumbens
2472: Nucleus_ambiguus
2473: Nucleus_of_solitary_tract
2474: Nucleus_of_subthalamus
2475: Nutrient_canal
2476: Obturator_artery
2477: Obturator_muscle
2478: Obturator_vein
2479: Occipital_artery
2480: Occipital_bone
2481: Occipital_horn_of_lateral_ventricle
2482: Occipital_lobe
2483: Occluding_cell_junction
2484: Occlusal_surface_of_tooth
2485: Region_of_surface_of_tooth
2486: Oculomotor_nerve
2487: Oculomotor_nuclear_complex
2488: Odontoblast
2489: Olecranon
2490: Zone_of_proximal_epiphysis_of_ulna
2491: Olfactory_bulb
2492: Olfactory_epithelium
2493: Olfactory_groove
2494: Olfactory_nerve
2495: Olfactory_receptor_cell
2496: Olfactory_sulcus
2497: Olfactory_tract
2498: Olfactory_trigone
2499: Zone_of_telencephalon
2500: Oligodendrocyte
2501: Oligodendroglia
2502: Set_of_macroglial_cells
2503: Set_of_central_neuroglial_cells
2504: Set_of_neuroglial_cells
2505: Oligosaccharide
2506: Omohyoid
2507: Oncocyte
2508: Oocyte
2509: Oogonium
2510: Ophthalmic_artery
2511: Ophthalmic_nerve
2512: Optic_chiasm
2513: Optic_disc
2514: Optic_nerve
2515: Optic_tract
2516: Oral_cavity
2517: Orbicularis_oculi
2518: Orbiculus_ciliaris
2519: Orbit
2520: Orbital_cavity
2521: Orbital_compartment
2522: Orbital_part_of_inferior_frontal_gyrus
2523: Subdivision_of_inferior_frontal_gyrus
2524: Segment_of_gyrus_of_cerebral_hemisphere
2525: Orbital_sulcus
2526: Organ_part_of_fetal_heart
2527: Orifice_of_auditory_tube
2528: Orifice_of_stomach
2529: Orifice_of_vein
2530: Oropharynx
2531: Ossification_center
2532: Osteoblast
2533: Osteoclast
2534: Osteocyte
2535: Osteoid
2536: Osteon
2537: Ostium_of_inferior_vena_cava
2538: Ostium_of_superior_vena_cava
2539: Otolith
2540: Outer_layer_of_endometrium
2541: Outer_membrane_of_mitochondrion
2542: Outer_nuclear_layer_of_retina
2543: Outer_nuclear_membrane
2544: Outer_plexiform_layer_of_retina
2545: Outer_segment_of_rod_cell
2546: Zone_of_rod_cell
2547: Outside
2548: Ovarian_artery
2549: Ovarian_cortex
2550: Ovarian_medulla
2551: Ovarian_vein
2552: Oxyntic_cell
2553: Oxyphil_cell
2554: Oxyphil_cell_of_parathyroid_gland
2555: Oxyphil_cell_of_thyroid
2556: Oxytocin
2557: P_cadherin
2558: P_selectin
2559: Pacinian_corpuscle
2560: Pair_of_lungs
2561: Set_of_viscera
2562: Palate
2563: Palatine_bone
2564: Palatine_salivary_gland
2565: Palatine_tonsil
2566: Palatoglossus
2567: Palmitic_acid
2568: Palpebral_conjunctiva
2569: Pancreas
2570: Pancreatic_acinus
2571: Pancreatic_centro_acinar_cell
2572: Pancreatic_islet
2573: Pancreatic_juice
2574: Pancreatic_tributary_of_splenic_vein
2575: Pancreaticoduodenal_vein
2576: Paneth_cell
2577: Papilla_of_tongue
2578: Region_of_tongue
2579: Papillary_muscle
2580: Parafascicular_nucleus
2581: Parafollicular_cell_of_thyroid_gland
2582: Parahippocampal_gyrus
2583: Parametrium
2584: Parasternal_lymph_node
2585: Parasympathetic_nervous_system
2586: Subdivisionof_autonomic_nervous_system
2587: Paraurethral_gland
2588: Paravertebral_ganglion
2589: Parietal_bone
2590: Parietal_lobe
2591: Parietal_pleura
2592: Parietal_serous_membrane
2593: Parieto_occipital_sulcus
2594: Parotid_duct
2595: Segment_of_parotid_gland
2596: Parotid_gland
2597: Pars_tuberalis_of_adenohypophysis
2598: Zone_of_adenohypophysis
2599: Patella
2600: Sesamoid_bone
2601: Patellar_ligament
2602: Pectinate_line
2603: Pectineus
2604: Pectoral_girdle
2605: Pectoral_muscle
2606: Pectoralis_major
2607: Pectoralis_minor
2608: Peduncle_of_midbrain
2609: Peduncle_of_neuraxis
2610: Pelvic_girdle
2611: Pelvis
2612: Penis
2613: Peptide_hormone
2614: Perianal_skin
2615: Subdivision_of_skin_of_anal_part_of_perineum
2616: Subdivision_of_skin_of_perineum
2617: Skin_of_perineum
2618: Segment_of_skin
2619: Pericallosal_artery
2620: Pericardiacophrenic_vein
2621: Pericardial_artery
2622: Subdivision_of_internal_thoracic_artery
2623: Pericardial_cavity
2624: Pericardial_sac
2625: Serous_sac
2626: Pericardium
2627: Pericyte
2628: Perilymph
2629: Perimysium
2630: Perineal_artery
2631: Perineum
2632: Perineurium
2633: Periodontium
2634: Periosteal_cell
2635: Periosteal_dura
2636: Periosteum
2637: Peripheral
2638: Peripheral_blood_cell
2639: Peripheral_blood_mononuclear_cell
2640: Peripheral_blood_stem_cell
2641: Peripheral_nervous_system
2642: Set_of_neural_tree_organs
2643: Peritoneal_cavity
2644: Peritoneal_fluid
2645: Serous_fluid
2646: Peritoneal_macrophage
2647: Peritoneum
2648: Viscus_serous_membrane
2649: Serous_membrane
2650: Periventricular_nucleus
2651: Peroneal_artery
2652: Peroxisome
2653: Phagocyte
2654: Phagosome
2655: Phalanx_of_middle_finger
2656: Pharyngeal_tonsil
2657: Pharyngotympanic_tube
2658: Pharynx
2659: Phenylalanine
2660: Phosphatidylinositol
2661: Phospholipid
2662: Phosphatidylserine
2663: Photoreceptor
2664: Photoreceptor_cell
2665: Photoreceptor_layer_of_retina
2666: Phrenic_artery
2667: Phrenic_nerve
2668: Pia_arachnoid
2669: Pia_mater
2670: Pigmented_layer_of_retina
2671: Pillar_cell_of_cochlea
2672: Pineal_body
2673: Pinealocyte
2674: Pinna
2675: Piriform_fossa
2676: Surface_of_anatomical_cluster
2677: Pisiform
2678: Pituicyte
2679: Pituitary_gland
2680: Placenta
2681: Plakoglobin
2682: Plantar_metatarsal_artery
2683: Plantar_part_of_foot
2684: Plasma_cell
2685: Plasma_membrane
2686: Plasma_membrane_of_muscle_cell
2687: Plasma_transmembrane_protein
2688: Plasmablast
2689: Plasmacytic_cell
2690: Platelet
2691: Pleura
2692: Pleural_cavity
2693: Plexiform_layer_of_cerebral_cortex
2694: Pluripotent_stem_cell
2695: Plus_end_of_actin_filament
2696: Plus_end_of_microtubule
2697: Point
2698: Polychromatophilic_erythroblast
2699: Pons
2700: Popliteal_artery
2701: Popliteal_lymph_node
2702: Popliteal_vein
2703: Popliteus
2704: Portal_lobule
2705: Portal_triad
2706: Portal_venous_system
2707: Subdivision_of_cardiovascular_system
2708: Portion_of_blood
2709: Portion_of_cytosol
2710: Portion_of_plasma
2711: Portion_of_vitreous_humor
2712: Postcapillary_venule
2713: Venule
2714: Postcentral_gyrus
2715: Postcentral_sulcus
2716: Posterior
2717: Posterior_auricular_vein
2718: Posterior_cerebral_artery
2719: Posterior_chamber_of_eyeball
2720: Posterior_choroidal_artery
2721: Posterior_cochlear_nucleus
2722: Posterior_commissure
2723: Posterior_communicating_artery
2724: Posterior_cranial_fossa
2725: Posterior_crico_arytenoid_ligament
2726: Posterior_cruciate_ligament
2727: Posterior_external_jugular_vein
2728: Posterior_inferior_cerebellar_artery
2729: Posterior_limiting_lamina_of_cornea
2730: Posterior_lobe_of_prostate
2731: Posterior_longitudinal_ligament
2732: Posterior_mediastinum
2733: Posterior_meningeal_artery
2734: Posterior_nucleus_of_thalamus
2735: Posterior_parietal_artery
2736: Posterior_pole_of_lens
2737: Posterior_root_of_spinal_nerve
2738: Posterior_segment_of_eyeball
2739: Posterior_semicircular_canal
2740: Posterior_spinal_artery
2741: Posterior_surface_of_kidney
2742: Posterior_surface_of_lens
2743: Posterior_surface_of_liver
2744: Posterior_surface_of_prostate
2745: Posterior_surface_of_stomach
2746: Posterior_temporal_artery
2747: Posterior_tibial_artery
2748: Posterior_tibial_vein
2749: Posterior_wall_of_laryngopharynx
2750: Posterior_wall_of_nasopharynx
2751: Posterior_wall_of_oropharynx
2752: Posterior_wall_of_pharynx
2753: Subdivision_of_wall_of_pharynx
2754: Posterior_wall_of_urinary_bladder
2755: Precentral_gyrus
2756: Precentral_sulcus
2757: Preganglionic_neuron
2758: Premolar_tooth
2759: Prepuce_of_clitoris
2760: Prepuce_of_penis
2761: Prickle_cell_layer_of_epidermis
2762: Primary_dentition
2763: Primary_hair
2764: Primary_oocyte
2765: Primary_ossification_center
2766: Primary_tooth
2767: Primitive_erythroblast
2768: Primordial_germ_cell
2769: Primordium
2770: Principal_sensory_nucleus_of_trigeminal_nerve
2771: Process_of_organ
2772: Processus_cochleariformis
2773: Zone_of_tympanic_part_of_temporal_bone
2774: Proerythroblast
2775: Prolactin
2776: Proline
2777: Promonocyte
2778: Promyelocyte
2779: Pronator_muscle
2780: Pronator_teres
2781: Pronephros
2782: Prostate
2783: Prostatic_capsule
2784: Prostatic_duct
2785: Prostatic_epithelium
2786: Pseudostratified_smooth_columnar_epithelium
2787: Prostatic_stroma
2788: Prostatic_urethra
2789: Prostatic_utricle
2790: Protoplasm
2791: Protoplasmic_astrocyte
2792: Proximal
2793: Proximal_epiphysis_of_fibula
2794: Proximal_epiphysis_of_tibia
2795: Proximal_phalanx_of_finger
2796: Proximal_phalanx_of_toe
2797: Psoas_major
2798: Psoas_minor
2799: Pubis
2800: Pudendum
2801: Pulmonary_acinus
2802: Pulmonary_lobule
2803: Pulmonary_alveolar_epithelium
2804: Simple_squamous_epithelium
2805: Pulmonary_arterial_trunk
2806: Pulmonary_artery
2807: Pulmonary_surfactant
2808: Pulmonary_trunk
2809: Pulmonary_trunk_sinus
2810: Segment_of_pulmonary_trunk
2811: Segment_of_pulmonary_artery
2812: Pulmonary_valve
2813: Pulmonary_vein
2814: Pupil
2815: Purkinje_fiber
2816: Purkinje_neuron
2817: Putamen
2818: Pyloric_antrum
2819: Pyloric_gland
2820: Pyloric_orifice
2821: Pyloric_sphincter
2822: Pylorus
2823: Pyramidal_cell
2824: Pyramidal_lobe_of_thyroid_gland
2825: Pyramidalis
2826: Quadrate_lobe_of_liver
2827: Quadratus_lumborum
2828: Radial_artery
2829: Radial_nerve
2830: Radius
2831: Rectovesical_pouch
2832: Subdivision_of_pelvic_part_of_peritoneal_cavity
2833: Subdivision_of_peritoneal_cavity
2834: Rectum
2835: Rectus_abdominis
2836: Rectus_femoris
2837: Zone_of_quadriceps_femoris
2838: Red_pulp_of_spleen
2839: Splenic_pulp
2840: Region_of_parenchyma_of_spleen
2841: Region_of_coronary_ligament
2842: Region_of_cortex_of_kidney
2843: Region_of_muscle_layer_of_biliary_tree
2844: Region_of_muscle_layer_of_organ
2845: Region_of_prostatic_stroma
2846: Region_of_stroma
2847: Region_of_submucosa
2848: Region_of_surface_of_skull_bone
2849: Region_of_surface_of_tonsil
2850: Renal_column
2851: Renal_corpuscle
2852: Renal_fascia
2853: Zone_of_dense_endoabdominal_fascia
2854: Zone_of_endoabdominal_fascia
2855: Zone_of_abdominal_fascia
2856: Zone_of_internal_fascia
2857: Renal_interstitial_cell
2858: Renal_papilla
2859: Renal_pelvis
2860: Segment_of_ureter
2861: Renal_pyramid
2862: Renal_tubule
2863: Renshaw_cell
2864: Respiratory_bronchiole
2865: Respiratory_system
2866: Rete_testis
2867: Reticular_cell
2868: Reticulin_fiber
2869: Reticulocyte
2870: Retina
2871: Retromandibular_vein
2872: Retromolar_triangle
2873: Retroperitoneal_compartment
2874: Subdivision_of_abdominal_compartment
2875: Retroperitoneal_space
2876: Rhamnose
2877: Rhomboid_fossa_of_fourth_ventricle
